HL7 Message Context,Concept Code,Concept Name,Preferred Concept Name,Code System,ARLN Data Element Identifer,ARLN Data element Name,ARLN Value Set Identifier,ARLN Value Set Name
SPM-4.1,430232008,Specimen from trunk (specimen),Specimen from trunk,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,430228002,Specimen from tunica of testis (specimen),Specimen from tunica of testis,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,430222001,Specimen from tonsil (specimen),Specimen from tonsil,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,430221008,Specimen from spinal cord (specimen),Specimen from spinal cord,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,430220009,Specimen from head and neck structure (specimen),Specimen from head and neck structure,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,430214008,Specimen from lower limb (specimen),Specimen from lower limb,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,430157009,Specimen from meninges (specimen),Specimen from meninges,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,430144001,Specimen from larynx (specimen),Specimen from larynx,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,430133009,Specimen from lip (specimen),Specimen from lip,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,430132004,Specimen from sympathetic nerve ganglion (specimen),Specimen from sympathetic nerve ganglion,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,430131006,Specimen from seminal vesicle (specimen),Specimen from seminal vesicle,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,430117006,Eye region cytologic material (specimen),Eye region cytologic material,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,429971000124108,Mycobacterial isolate specimen (specimen),Mycobacterial isolate specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,429951000124103,Bacterial isolate specimen (specimen),Bacterial isolate specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,429931000124105,Nasal aspirate specimen (specimen),Nasal aspirate specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,429921000124107,Bloody fluid feces specimen (specimen),Bloody fluid feces specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,429911000124104,Fluid feces specimen (specimen),Fluid feces specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,429901000124102,Bloody stool specimen (specimen),Bloody stool specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,429891000124101,Convalescent phase serum specimen (specimen),Convalescent phase serum specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,429881000124104,Acute phase serum specimen (specimen),Acute phase serum specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,429836002,Specimen from maxillary sinus obtained by irrigation (specimen),Specimen from maxillary sinus obtained by irrigation,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,429832000,Biliary fluid specimen obtained by drainage (specimen),Biliary fluid specimen obtained by drainage,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,427558003,Specimen obtained by core needle biopsy (specimen),Specimen obtained by core needle biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,426924005,Specimen obtained by intralesional resection (specimen),Specimen obtained by intralesional resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,426815000,Specimen obtained by marginal resection (specimen),Specimen obtained by marginal resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,425804000,Specimen obtained by wide resection (specimen),Specimen obtained by wide resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,423696009,Specimen from appendix and colon obtained by appendectomy and right colectomy (specimen),Specimen from appendix and colon obtained by appendectomy and right colectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,423671006,Specimen from peritoneal tumor implant (specimen),Specimen from peritoneal tumor implant,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,422991009,Specimen from appendix and right colon obtained by appendectomy and right hemicolectomy (specimen),Specimen from appendix and right colon obtained by appendectomy and right hemicolectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,421615004,Specimen from appendix obtained by appendectomy (specimen),Specimen from appendix obtained by appendectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,420548004,Specimen from mass lesion (specimen),Specimen from mass,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,419695002,Environmental swab (specimen),Environmental swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,418932006,Oral swab (specimen),Oral swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,418564007,Pleural fluid specimen (specimen),Pleural fluid specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,417830001,Unidentified microbial isolate specimen (specimen),Unidentified microbial isolate specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,415563002,Specimen from pancreas obtained by excisional biopsy (specimen),Specimen from pancreas obtained by excisional biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,415293009,Respiratory secretion (specimen),Respiratory secretion,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,410729004,Amniocentesis fluid sample (specimen),Amniocentesis fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,410581002,Upper respiratory fluid sample (specimen),Upper respiratory fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,410580001,Respiratory fluid specimen (specimen),Respiratory fluid specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,409876003,Oral mucosal transudate sample (specimen),Oral mucosal transudate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,409821005,Timed urine specimen (specimen),Timed urine specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,408654003,Specimen obtained by amputation (specimen),Specimen obtained by amputation,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,406101006,Tissue specimen from axilla (specimen),Tissue specimen from axilla,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,405902005,Specimen obtained by radical excision (specimen),Specimen obtained by radical excision,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,40511003,Eluate (specimen),Eluate,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,404643001,Sputum smear specimen (specimen),Sputum smear specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399752001,Specimen from anus obtained by abdominoperineal resection (specimen),Specimen from anus obtained by abdominoperineal resection,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399751008,Specimen from uterus obtained by dilation and curettage (specimen),Specimen from uterus obtained by dilation and curettage,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399747006,Specimen from salivary gland (specimen),Specimen from salivary gland,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399741007,Specimen from kidney obtained by radical nephrectomy (specimen),Specimen from kidney obtained by radical nephrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399735000,Specimen from eye obtained by limited exenteration (specimen),Specimen from eye obtained by limited exenteration,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399732002,Specimen from central nervous system obtained by partial excision of tumor (specimen),Specimen from central nervous system obtained by partial excision of tumor,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399731009,Specimen from anus obtained by excision of anal polyp (specimen),Specimen from anus obtained by excision of anal polyp,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399728008,Specimen from central nervous system obtained by stereotactically guided core needle biopsy (specimen),Specimen from central nervous system obtained by stereotactically guided core needle biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399713008,Specimen from uterine cervix obtained by cone biopsy (specimen),Specimen from uterine cervix obtained by cone biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399693002,Total parotidectomy sample (specimen),Total parotidectomy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399689008,Specimen from thyroid obtained by thyroidectomy (specimen),Specimen from thyroid obtained by thyroidectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399680007,Specimen from thyroid (specimen),Specimen from thyroid,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399672000,Tissue specimen from thoracic mesothelium (specimen),Tissue specimen from thoracic mesothelium,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399661005,Specimen from pelvic lymphadenectomy (specimen),Specimen from pelvic lymphadenectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399658009,Trophoblastic tissue obtained by hysterectomy (specimen),Trophoblastic tissue obtained by hysterectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399657004,Tissue specimen from trophoblast (specimen),Tissue specimen from trophoblast,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399649002,Specimen from regional lymph node obtained by lymphadenectomy (specimen),Specimen from regional lymph node obtained by lymphadenectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399645008,Tissue specimen from major salivary gland (specimen),Tissue specimen from major salivary gland,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399640003,Specimen from retina obtained by limited exenteration of eye (specimen),Specimen from retina obtained by limited exenteration of eye,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399633004,Specimen from thymus gland obtained by biopsy (specimen),Specimen from thymus gland obtained by biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399629006,Specimen from stomach obtained by gastrectomy (specimen),Specimen from stomach obtained by gastrectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399624001,Tissue specimen from ureter (specimen),Tissue specimen from ureter,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399622002,Specimen from thyroid obtained by total thyroidectomy (specimen),Specimen from thyroid obtained by total thyroidectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399619004,Tissue specimen from uvea (specimen),Tissue specimen from uvea,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399614009,Specimen from central nervous system obtained by total resection of tumor (specimen),Specimen from central nervous system obtained by total resection of tumor,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399603006,Specimen from retina obtained by complete exenteration of eye (specimen),Specimen from retina obtained by complete exenteration of eye,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399572009,Tissue specimen from thymus gland (specimen),Tissue specimen from thymus gland,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399559008,Specimen from uvea obtained by enucleation of eye (specimen),Specimen from uvea obtained by enucleation of eye,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399551006,Specimen from central nervous system obtained by open biopsy (specimen),Specimen from central nervous system obtained by open biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399542003,Tissue specimen from central nervous system (specimen),Tissue specimen from central nervous system,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399541005,Tissue specimen from extrahepatic bile duct (specimen),Tissue specimen from extrahepatic bile duct,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399532000,Tissue specimen from renal pelvis (specimen),Tissue specimen from renal pelvis,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399526005,Specimen from major salivary gland (specimen),Specimen from major salivary gland,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399512001,Specimen from retina obtained by enucleation of eye (specimen),Specimen from retina obtained by enucleation of eye,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399502008,Trophoblastic tissue obtained by pelvic exenteration (specimen),Trophoblastic tissue obtained by pelvic exenteration,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399499009,Specimen from uvea obtained by complete exenteration of eye (specimen),Specimen from uvea obtained by complete exenteration of eye,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399492000,Tissue specimen from lung (specimen),Tissue specimen from lung,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399486006,Tissue specimen from vulva (specimen),Tissue specimen from vulva,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399484009,Superficial parotidectomy sample (specimen),Superficial parotidectomy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399467003,Specimen from uvea obtained by limited exenteration of eye (specimen),Specimen from uvea obtained by limited exenteration of eye,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399460001,Specimen from extrahepatic bile duct (specimen),Specimen from extrahepatic bile duct,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399451009,Tissue specimen from retina (specimen),Tissue specimen from retina,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399447007,Trophoblastic tissue obtained by radical hysterectomy (specimen),Trophoblastic tissue obtained by radical hysterectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399443006,Specimen from eye obtained by complete exenteration (specimen),Specimen from eye obtained by complete exenteration,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399440009,Specimen from ureter obtained by nephroureterectomy (specimen),Specimen from ureter obtained by nephroureterectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399436000,Specimen from central nervous system (specimen),Specimen from central nervous system,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399411006,Specimen from trophoblast (specimen),Specimen from trophoblast,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399407000,Specimen from ureter obtained by ureterectomy (specimen),Specimen from ureter obtained by ureterectomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399402006,Specimen from ureter (specimen),Specimen from ureter,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,399396003,Trophoblastic tissue obtained from uterus by dilation and curettage (specimen),Trophoblastic tissue obtained from uterus by dilation and curettage,SCT,ad-113,Specimen_type,av-157,Coded specimen type
